Wavenumbers,Water,Wavenumbers,Potato (raw tuber),Wavenumbers,"Potato (raw tuber, fingerprint region)",Wavenumbers,Water (fingerprint region),Wavenumbers,"Coffee (Arabica extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,"Coffee (Robusta extract, freeze-dried, DRIFT sampling, fingerprint region)",Wavenumbers,Red Wine (Australian Cabernet Sauvignon),Wavenumbers,Ethanol,Wavenumbers,"Amylose (type III, from potato)",Wavenumbers,Amylopectin (from potato),Wavenumbers,"Amylose (type III, from potato, fingerprint region)",Wavenumbers,"Amylopectin (from potato, fingerprint region)",Wavenumbers,Ham,Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Olive oil (extra virgin, Greek)",Wavenumbers,"Chicken, fresh raw minced",Wavenumbers,"Pork, fresh raw minced",Wavenumbers,"Turkey, fresh raw minced",Wavenumbers,Grapeseed Oil,Wavenumbers,Grapeseed Oil,Wavenumbers,Groundnut oil,Wavenumbers,Groundnut oil,Wavenumbers,Walnut oil,Wavenumbers,Walnut oil,Wavenumbers,Rice bran oil,Wavenumbers,Rice bran oil,Wavenumbers,Corn oil,Wavenumbers,Corn oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Extra Virgin Avocado Oil,Wavenumbers,Rapeseed oil,Wavenumbers,Rapeseed oil,Wavenumbers,Sunflower Oil,Wavenumbers,Sunflower Oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Toasted sesame oil,Wavenumbers,Hemp oil,Wavenumbers,Hemp oil,Wavenumbers,Hazelnut oil,Wavenumbers,Hazelnut oil,Wavenumbers,Soya oil,Wavenumbers,Soya oil,Wavenumbers,Sweet almond oil,Wavenumbers,Sweet almond oil,Wavenumbers,Coconut oil,Wavenumbers,Coconut oil,Wavenumbers,Lard,Wavenumbers,Lard,Wavenumbers,Vegetable fat,Wavenumbers,Vegetable fat,Wavenumbers,Caffeine (powder),Wavenumbers,Coffee - Ground roast robusta beans,Wavenumbers,Coffee - Ground roast blend - Decaffeinated
609.405600,0.484826,609.405600,0.528893,609.405600,0.528893,609.405600,0.484826,887.747000,16.426112,887.747000,8.875300,976.527000,0.588001,976.527000,-0.003526,609.405600,0.325980,609.405600,0.445170,609.405600,0.325980,609.405600,0.445170,809.969400,0.203829,837.482000,0.177914,609.405600,0.021217,609.405600,0.021217,1043.940500,0.455165,1043.940500,0.551820224,1043.940500,0.558509262,609.40560000,0.03145385,609.40560000,0.03145385,609.40560000,0.02439589,609.40560000,0.02439589,609.405600,0.035824,609.405600,0.035824,609.405600,0.025445,609.405600,0.025445,609.405600,0.030450,609.405600,0.030450,609.405600,0.021618,609.405600,0.021618,609.405600,0.026280,609.405600,0.026280,609.405600,0.028141,609.405600,0.028141,609.405600,0.027135,609.405600,0.027135,609.405600,0.035561,609.405600,0.035561,609.405600,0.021330,609.405600,0.021330,609.405600,0.030178,609.405600,0.030178,609.405600,0.024382,609.405600,0.024382,609.40560,0.02219,609.40560,0.02219,609.405600,0.017333,609.405600,0.017333,609.405600,0.024883,609.405600,0.024883,976.527,0.060619283,799.844800,0.145857,799.844800,0.159551
609.887700,0.485226,609.887700,0.528481,609.887700,0.528481,609.887700,0.485226,891.607000,16.244503,891.607000,8.791152,980.387000,0.580811,980.387000,-0.003357,609.887700,0.325504,609.887700,0.444019,609.887700,0.325504,609.887700,0.444019,810.451500,0.203310,839.411500,0.182091,609.887700,0.021470,609.887700,0.021470,1045.870000,0.454994,1045.870000,0.5500478,1045.870000,0.558604809,609.88770000,0.03127389,609.88770000,0.03127389,609.88770000,0.02385564,609.88770000,0.02385564,609.887700,0.035719,609.887700,0.035719,609.887700,0.025407,609.887700,0.025407,609.887700,0.030356,609.887700,0.030356,609.887700,0.021540,609.887700,0.021540,609.887700,0.025824,609.887700,0.025824,609.887700,0.027891,609.887700,0.027891,609.887700,0.026989,609.887700,0.026989,609.887700,0.035615,609.887700,0.035615,609.887700,0.021180,609.887700,0.021180,609.887700,0.030035,609.887700,0.030035,609.887700,0.024210,609.887700,0.024210,609.88770,0.02207,609.88770,0.02207,609.887700,0.017103,609.887700,0.017103,609.887700,0.024790,609.887700,0.024790,980.387,0.061228462,800.326900,0.146362,800.326900,0.160548
610.369800,0.485808,610.369800,0.528043,610.369800,0.528043,610.369800,0.485808,895.467000,16.095672,895.467000,8.479226,984.247000,0.574506,984.247000,-0.002832,610.369800,0.324840,610.369800,0.442964,610.369800,0.324840,610.369800,0.442964,810.933700,0.202790,841.341000,0.186707,610.369800,0.021657,610.369800,0.021657,1047.799500,0.454429,1047.799500,0.547980244,1047.799500,0.557891275,610.36980000,0.03114408,610.36980000,0.03114408,610.36980000,0.02328806,610.36980000,0.02328806,610.369800,0.035484,610.369800,0.035484,610.369800,0.025416,610.369800,0.025416,610.369800,0.030198,610.369800,0.030198,610.369800,0.021443,610.369800,0.021443,610.369800,0.025420,610.369800,0.025420,610.369800,0.027802,610.369800,0.027802,610.369800,0.026863,610.369800,0.026863,610.369800,0.035675,610.369800,0.035675,610.369800,0.021133,610.369800,0.021133,610.369800,0.029924,610.369800,0.029924,610.369800,0.024140,610.369800,0.024140,610.36980,0.02167,610.36980,0.02167,610.369800,0.017052,610.369800,0.017052,610.369800,0.024610,610.369800,0.024610,984.247,0.058318631,800.809000,0.146863,800.809000,0.161654
610.851900,0.486249,610.851900,0.527501,610.851900,0.527501,610.851900,0.486249,899.327000,15.756149,899.327000,8.146706,988.107000,0.570207,988.107000,-0.001745,610.851900,0.323872,610.851900,0.441810,610.851900,0.323872,610.851900,0.441810,811.415800,0.202255,843.270500,0.191972,610.851900,0.021732,610.851900,0.021732,1049.729000,0.454251,1049.729000,0.546178877,1049.729000,0.557063347,610.85190000,0.03104709,610.85190000,0.03104709,610.85190000,0.02276458,610.85190000,0.02276458,610.851900,0.035118,610.851900,0.035118,610.851900,0.025453,610.851900,0.025453,610.851900,0.029942,610.851900,0.029942,610.851900,0.021319,610.851900,0.021319,610.851900,0.025113,610.851900,0.025113,610.851900,0.027863,610.851900,0.027863,610.851900,0.026757,610.851900,0.026757,610.851900,0.035701,610.851900,0.035701,610.851900,0.021151,610.851900,0.021151,610.851900,0.029842,610.851900,0.029842,610.851900,0.024168,610.851900,0.024168,610.85190,0.02107,610.85190,0.02107,610.851900,0.017183,610.851900,0.017183,610.851900,0.024375,610.851900,0.024375,988.107,0.055305081,801.291100,0.147375,801.291100,0.162829
611.334000,0.486273,611.334000,0.526791,611.334000,0.526791,611.334000,0.486273,903.187000,15.791690,903.187000,7.855961,991.967000,0.567381,991.967000,-0.000183,611.334000,0.322554,611.334000,0.440387,611.334000,0.322554,611.334000,0.440387,811.897900,0.201697,845.200000,0.197008,611.334000,0.021686,611.334000,0.021686,1051.658500,0.454856,1051.658500,0.545478142,1051.658500,0.55679621,611.33400000,0.03095862,611.33400000,0.03095862,611.33400000,0.02235348,611.33400000,0.02235348,611.334000,0.034646,611.334000,0.034646,611.334000,0.025484,611.334000,0.025484,611.334000,0.029576,611.334000,0.029576,611.334000,0.021182,611.334000,0.021182,611.334000,0.024925,611.334000,0.024925,611.334000,0.028018,611.334000,0.028018,611.334000,0.026675,611.334000,0.026675,611.334000,0.035652,611.334000,0.035652,611.334000,0.021195,611.334000,0.021195,611.334000,0.029772,611.334000,0.029772,611.334000,0.024267,611.334000,0.024267,611.33400,0.02034,611.33400,0.02034,611.334000,0.017453,611.334000,0.017453,611.334000,0.024126,611.334000,0.024126,991.967,0.053689452,801.773300,0.147918,801.773300,0.164045
611.816200,0.485774,611.816200,0.525914,611.816200,0.525914,611.816200,0.485774,907.047000,16.132679,907.047000,7.760046,995.827000,0.564698,995.827000,0.002035,611.816200,0.320956,611.816200,0.438651,611.816200,0.320956,611.816200,0.438651,812.380000,0.201117,847.129500,0.201373,611.816200,0.021550,611.816200,0.021550,1053.588000,0.456687,1053.588000,0.545996458,1053.588000,0.557366862,611.81620000,0.03085512,611.81620000,0.03085512,611.81620000,0.02209911,611.81620000,0.02209911,611.816200,0.034121,611.816200,0.034121,611.816200,0.025461,611.816200,0.025461,611.816200,0.029106,611.816200,0.029106,611.816200,0.021049,611.816200,0.021049,611.816200,0.024850,611.816200,0.024850,611.816200,0.028188,611.816200,0.028188,611.816200,0.026620,611.816200,0.026620,611.816200,0.035511,611.816200,0.035511,611.816200,0.021226,611.816200,0.021226,611.816200,0.029681,611.816200,0.029681,611.816200,0.024399,611.816200,0.024399,611.81620,0.01959,611.81620,0.01959,611.816200,0.017783,611.816200,0.017783,611.816200,0.023881,611.816200,0.023881,995.827,0.053293342,802.255400,0.148502,802.255400,0.165281
612.298300,0.484852,612.298300,0.524954,612.298300,0.524954,612.298300,0.484852,910.907000,16.508322,910.907000,7.966217,999.687000,0.561425,999.687000,0.004968,612.298300,0.319255,612.298300,0.436703,612.298300,0.319255,612.298300,0.436703,812.862200,0.200519,849.059000,0.205442,612.298300,0.021374,612.298300,0.021374,1055.517500,0.458894,1055.517500,0.546749167,1055.517500,0.558574567,612.29830000,0.03071719,612.29830000,0.03071719,612.29830000,0.02200900,612.29830000,0.02200900,612.298300,0.033603,612.298300,0.033603,612.298300,0.025347,612.298300,0.025347,612.298300,0.028561,612.298300,0.028561,612.298300,0.020933,612.298300,0.020933,612.298300,0.024858,612.298300,0.024858,612.298300,0.028297,612.298300,0.028297,612.298300,0.026591,612.298300,0.026591,612.298300,0.035284,612.298300,0.035284,612.298300,0.021214,612.298300,0.021214,612.298300,0.029527,612.298300,0.029527,612.298300,0.024518,612.298300,0.024518,612.29830,0.01888,612.29830,0.01888,612.298300,0.018083,612.298300,0.018083,612.298300,0.023640,612.298300,0.023640,999.687,0.053622882,802.737500,0.149126,802.737500,0.166516
612.780500,0.483764,612.780500,0.524034,612.780500,0.524034,612.780500,0.483764,914.767000,16.871483,914.767000,8.066993,1003.547000,0.558532,1003.547000,0.008390,612.780500,0.317682,612.780500,0.434747,612.780500,0.317682,612.780500,0.434747,813.344300,0.199913,850.988500,0.208480,612.780500,0.021208,612.780500,0.021208,1057.447000,0.461936,1057.447000,0.547738716,1057.447000,0.561024384,612.78050000,0.03053465,612.78050000,0.03053465,612.78050000,0.02205236,612.78050000,0.02205236,612.780500,0.033142,612.780500,0.033142,612.780500,0.025123,612.780500,0.025123,612.780500,0.027984,612.780500,0.027984,612.780500,0.020836,612.780500,0.020836,612.780500,0.024905,612.780500,0.024905,612.780500,0.028296,612.780500,0.028296,612.780500,0.026578,612.780500,0.026578,612.780500,0.035003,612.780500,0.035003,612.780500,0.021136,612.780500,0.021136,612.780500,0.029273,612.780500,0.029273,612.780500,0.024591,612.780500,0.024591,612.78050,0.01826,612.78050,0.01826,612.780500,0.018287,612.780500,0.018287,612.780500,0.023376,612.780500,0.023376,1003.547,0.053400429,803.219700,0.149780,803.219700,0.167717
613.262600,0.482810,613.262600,0.523274,613.262600,0.523274,613.262600,0.482810,918.627000,16.842656,918.627000,7.931657,1007.407000,0.557677,1007.407000,0.012371,613.262600,0.316429,613.262600,0.432986,613.262600,0.316429,613.262600,0.432986,813.826400,0.199305,852.918000,0.209952,613.262600,0.021078,613.262600,0.021078,1059.376500,0.464674,1059.376500,0.55010385,1059.376500,0.563721176,613.26260000,0.03030884,613.26260000,0.03030884,613.26260000,0.02217380,613.26260000,0.02217380,613.262600,0.032767,613.262600,0.032767,613.262600,0.024798,613.262600,0.024798,613.262600,0.027427,613.262600,0.027427,613.262600,0.020755,613.262600,0.020755,613.262600,0.024949,613.262600,0.024949,613.262600,0.028169,613.262600,0.028169,613.262600,0.026571,613.262600,0.026571,613.262600,0.034709,613.262600,0.034709,613.262600,0.020984,613.262600,0.020984,613.262600,0.028903,613.262600,0.028903,613.262600,0.024600,613.262600,0.024600,613.26260,0.01777,613.26260,0.01777,613.262600,0.018370,613.262600,0.018370,613.262600,0.023059,613.262600,0.023059,1007.407,0.053575907,803.701800,0.150447,803.701800,0.168838
613.744700,0.482229,613.744700,0.522733,613.744700,0.522733,613.744700,0.482229,922.487000,16.845654,922.487000,7.803678,1011.267000,0.559930,1011.267000,0.016541,613.744700,0.315585,613.744700,0.431537,613.744700,0.315585,613.744700,0.431537,814.308500,0.198700,854.847500,0.210486,613.744700,0.020979,613.744700,0.020979,1061.306000,0.468215,1061.306000,0.553228828,1061.306000,0.56676575,613.74470000,0.03005094,613.74470000,0.03005094,613.74470000,0.02231260,613.74470000,0.02231260,613.744700,0.032477,613.744700,0.032477,613.744700,0.024407,613.744700,0.024407,613.744700,0.026930,613.744700,0.026930,613.744700,0.020685,613.744700,0.020685,613.744700,0.024957,613.744700,0.024957,613.744700,0.027934,613.744700,0.027934,613.744700,0.026559,613.744700,0.026559,613.744700,0.034440,613.744700,0.034440,613.744700,0.020768,613.744700,0.020768,613.744700,0.028428,613.744700,0.028428,613.744700,0.024545,613.744700,0.024545,613.74470,0.01743,613.74470,0.01743,613.744700,0.018348,613.744700,0.018348,613.744700,0.022672,613.744700,0.022672,1011.267,0.054566459,804.183900,0.151105,804.183900,0.169819
614.226800,0.482122,614.226800,0.522394,614.226800,0.522394,614.226800,0.482122,926.347000,16.634452,926.347000,7.785689,1015.127000,0.565570,1015.127000,0.021986,614.226800,0.315109,614.226800,0.430401,614.226800,0.315109,614.226800,0.430401,814.790600,0.198096,856.777000,0.210038,614.226800,0.020881,614.226800,0.020881,1063.235500,0.473589,1063.235500,0.555972865,1063.235500,0.570945932,614.22680000,0.02978085,614.22680000,0.02978085,614.22680000,0.02242287,614.22680000,0.02242287,614.226800,0.032249,614.226800,0.032249,614.226800,0.023993,614.226800,0.023993,614.226800,0.026522,614.226800,0.026522,614.226800,0.020631,614.226800,0.020631,614.226800,0.024920,614.226800,0.024920,614.226800,0.027629,614.226800,0.027629,614.226800,0.026532,614.226800,0.026532,614.226800,0.034219,614.226800,0.034219,614.226800,0.020518,614.226800,0.020518,614.226800,0.027892,614.226800,0.027892,614.226800,0.024438,614.226800,0.024438,614.22680,0.01722,614.22680,0.01722,614.226800,0.018263,614.226800,0.018263,614.226800,0.022227,614.226800,0.022227,1015.127,0.055992781,804.666000,0.151737,804.666000,0.170601
614.708900,0.482451,614.708900,0.522180,614.708900,0.522180,614.708900,0.482451,930.207000,16.349113,930.207000,7.918766,1018.987000,0.576060,1018.987000,0.031369,614.708900,0.314859,614.708900,0.429475,614.708900,0.314859,614.708900,0.429475,815.272800,0.197491,858.706500,0.209084,614.708900,0.020748,614.708900,0.020748,1065.165000,0.479161,1065.165000,0.558980645,1065.165000,0.576227533,614.70890000,0.02952383,614.70890000,0.02952383,614.70890000,0.02248564,614.70890000,0.02248564,614.708900,0.032050,614.708900,0.032050,614.708900,0.023602,614.708900,0.023602,614.708900,0.026216,614.708900,0.026216,614.708900,0.020598,614.708900,0.020598,614.708900,0.024851,614.708900,0.024851,614.708900,0.027298,614.708900,0.027298,614.708900,0.026490,614.708900,0.026490,614.708900,0.034056,614.708900,0.034056,614.708900,0.020284,614.708900,0.020284,614.708900,0.027359,614.708900,0.027359,614.708900,0.024294,614.708900,0.024294,614.70890,0.01712,614.70890,0.01712,614.708900,0.018161,614.708900,0.018161,614.708900,0.021765,614.708900,0.021765,1018.987,0.057098174,805.148100,0.152327,805.148100,0.171138
615.191000,0.483079,615.191000,0.521987,615.191000,0.521987,615.191000,0.483079,934.067000,16.436876,934.067000,8.067407,1022.847000,0.593519,1022.847000,0.045885,615.191000,0.314647,615.191000,0.428617,615.191000,0.314647,615.191000,0.428617,815.754900,0.196884,860.636000,0.208712,615.191000,0.020557,615.191000,0.020557,1067.094500,0.485527,1067.094500,0.563289616,1067.094500,0.582019522,615.19100000,0.02930262,615.19100000,0.02930262,615.19100000,0.02250588,615.19100000,0.02250588,615.191000,0.031850,615.191000,0.031850,615.191000,0.023265,615.191000,0.023265,615.191000,0.026006,615.191000,0.026006,615.191000,0.020591,615.191000,0.020591,615.191000,0.024780,615.191000,0.024780,615.191000,0.026974,615.191000,0.026974,615.191000,0.026431,615.191000,0.026431,615.191000,0.033944,615.191000,0.033944,615.191000,0.020126,615.191000,0.020126,615.191000,0.026893,615.191000,0.026893,615.191000,0.024120,615.191000,0.024120,615.19100,0.01710,615.19100,0.01710,615.191000,0.018067,615.191000,0.018067,615.191000,0.021343,615.191000,0.021343,1022.847,0.060556604,805.630200,0.152864,805.630200,0.171411
615.673200,0.483828,615.673200,0.521714,615.673200,0.521714,615.673200,0.483828,937.927000,16.491432,937.927000,8.038132,1026.707000,0.619743,1026.707000,0.066552,615.673200,0.314307,615.673200,0.427707,615.673200,0.314307,615.673200,0.427707,816.237100,0.196278,862.565500,0.208768,615.673200,0.020311,615.673200,0.020311,1069.024000,0.491545,1069.024000,0.567725772,1069.024000,0.588376466,615.67320000,0.02912833,615.67320000,0.02912833,615.67320000,0.02250470,615.67320000,0.02250470,615.673200,0.031637,615.673200,0.031637,615.673200,0.022993,615.673200,0.022993,615.673200,0.025875,615.673200,0.025875,615.673200,0.020603,615.673200,0.020603,615.673200,0.024736,615.673200,0.024736,615.673200,0.026680,615.673200,0.026680,615.673200,0.026355,615.673200,0.026355,615.673200,0.033870,615.673200,0.033870,615.673200,0.020099,615.673200,0.020099,615.673200,0.026540,615.673200,0.026540,615.673200,0.023919,615.673200,0.023919,615.67320,0.01710,615.67320,0.01710,615.673200,0.017987,615.673200,0.017987,615.673200,0.021011,615.673200,0.021011,1026.707,0.067296604,806.112400,0.153347,806.112400,0.171440
616.155300,0.484532,616.155300,0.521268,616.155300,0.521268,616.155300,0.484532,941.787000,16.764196,941.787000,8.095722,1030.567000,0.660066,1030.567000,0.097083,616.155300,0.313731,616.155300,0.426664,616.155300,0.313731,616.155300,0.426664,816.719200,0.195680,864.495000,0.209268,616.155300,0.020037,616.155300,0.020037,1070.953500,0.497515,1070.953500,0.572250997,1070.953500,0.594438879,616.15530000,0.02899721,616.15530000,0.02899721,616.15530000,0.02249978,616.15530000,0.02249978,616.155300,0.031415,616.155300,0.031415,616.155300,0.022780,616.155300,0.022780,616.155300,0.025804,616.155300,0.025804,616.155300,0.020612,616.155300,0.020612,616.155300,0.024738,616.155300,0.024738,616.155300,0.026422,616.155300,0.026422,616.155300,0.026256,616.155300,0.026256,616.155300,0.033826,616.155300,0.033826,616.155300,0.020236,616.155300,0.020236,616.155300,0.026308,616.155300,0.026308,616.155300,0.023689,616.155300,0.023689,616.15530,0.01708,616.15530,0.01708,616.155300,0.017907,616.155300,0.017907,616.155300,0.020800,616.155300,0.020800,1030.567,0.075323272,806.594500,0.153783,806.594500,0.171279
616.637500,0.485040,616.637500,0.520561,616.637500,0.520561,616.637500,0.485040,945.647000,16.775461,945.647000,8.337232,1034.427000,0.725882,1034.427000,0.147141,616.637500,0.312869,616.637500,0.425444,616.637500,0.312869,616.637500,0.425444,817.201300,0.195094,866.424500,0.210113,616.637500,0.019779,616.637500,0.019779,1072.883000,0.503552,1072.883000,0.577505288,1072.883000,0.599295122,616.63750000,0.02888890,616.63750000,0.02888890,616.63750000,0.02249548,616.63750000,0.02249548,616.637500,0.031203,616.637500,0.031203,616.637500,0.022613,616.637500,0.022613,616.637500,0.025775,616.637500,0.025775,616.637500,0.020593,616.637500,0.020593,616.637500,0.024781,616.637500,0.024781,616.637500,0.026205,616.637500,0.026205,616.637500,0.026123,616.637500,0.026123,616.637500,0.033809,616.637500,0.033809,616.637500,0.020526,616.637500,0.020526,616.637500,0.026174,616.637500,0.026174,616.637500,0.023437,616.637500,0.023437,616.63750,0.01700,616.63750,0.01700,616.637500,0.017815,616.637500,0.017815,616.637500,0.020709,616.637500,0.020709,1034.427,0.078077717,807.076700,0.154193,807.076700,0.171018
617.119600,0.485226,617.119600,0.519513,617.119600,0.519513,617.119600,0.485226,949.507000,17.008098,949.507000,8.522562,1038.287000,0.829677,1038.287000,0.230173,617.119600,0.311718,617.119600,0.424011,617.119600,0.311718,617.119600,0.424011,817.683400,0.194524,868.354000,0.211027,617.119600,0.019575,617.119600,0.019575,1074.813500,0.507829,1074.813500,0.582200092,1074.813500,0.603630019,617.11960000,0.02877276,617.11960000,0.02877276,617.11960000,0.02247633,617.11960000,0.02247633,617.119600,0.031022,617.119600,0.031022,617.119600,0.022481,617.119600,0.022481,617.119600,0.025781,617.119600,0.025781,617.119600,0.020528,617.119600,0.020528,617.119600,0.024835,617.119600,0.024835,617.119600,0.026030,617.119600,0.026030,617.119600,0.025947,617.119600,0.025947,617.119600,0.033820,617.119600,0.033820,617.119600,0.020915,617.119600,0.020915,617.119600,0.026091,617.119600,0.026091,617.119600,0.023177,617.119600,0.023177,617.11960,0.01686,617.11960,0.01686,617.119600,0.017719,617.119600,0.017719,617.119600,0.020719,617.119600,0.020719,1038.287,0.07149164,807.558800,0.154607,807.558800,0.170757
617.601700,0.484993,617.601700,0.518060,617.601700,0.518060,617.601700,0.484993,953.367000,17.836969,953.367000,8.820339,1042.147000,0.954268,1042.147000,0.342153,617.601700,0.310293,617.601700,0.422322,617.601700,0.310293,617.601700,0.422322,818.165500,0.193968,870.283500,0.211241,617.601700,0.019448,617.601700,0.019448,1076.743000,0.511078,1076.743000,0.585801602,1076.743000,0.606765758,617.60170000,0.02861691,617.60170000,0.02861691,617.60170000,0.02241603,617.60170000,0.02241603,617.601700,0.030887,617.601700,0.030887,617.601700,0.022381,617.601700,0.022381,617.601700,0.025818,617.601700,0.025818,617.601700,0.020413,617.601700,0.020413,617.601700,0.024856,617.601700,0.024856,617.601700,0.025903,617.601700,0.025903,617.601700,0.025722,617.601700,0.025722,617.601700,0.033860,617.601700,0.033860,617.601700,0.021317,617.601700,0.021317,617.601700,0.026011,617.601700,0.026011,617.601700,0.022936,617.601700,0.022936,617.60170,0.01670,617.60170,0.01670,617.601700,0.017646,617.601700,0.017646,617.601700,0.020800,617.601700,0.020800,1042.147,0.062615786,808.040900,0.155052,808.040900,0.170591
618.083800,0.484294,618.083800,0.516187,618.083800,0.516187,618.083800,0.484294,957.227000,18.037436,957.227000,9.282029,1046.007000,1.000302,1046.007000,0.399789,618.083800,0.308616,618.083800,0.420343,618.083800,0.308616,618.083800,0.420343,818.647600,0.193422,872.213000,0.210671,618.083800,0.019401,618.083800,0.019401,1078.672500,0.512830,1078.672500,0.587383453,1078.672500,0.607666222,618.08380000,0.02840027,618.08380000,0.02840027,618.08380000,0.02229052,618.08380000,0.02229052,618.083800,0.030803,618.083800,0.030803,618.083800,0.022315,618.083800,0.022315,618.083800,0.025885,618.083800,0.025885,618.083800,0.020267,618.083800,0.020267,618.083800,0.024799,618.083800,0.024799,618.083800,0.025824,618.083800,0.025824,618.083800,0.025452,618.083800,0.025452,618.083800,0.033922,618.083800,0.033922,618.083800,0.021632,618.083800,0.021632,618.083800,0.025899,618.083800,0.025899,618.083800,0.022739,618.083800,0.022739,618.08380,0.01657,618.08380,0.01657,618.083800,0.017632,618.083800,0.017632,618.083800,0.020927,618.083800,0.020927,1046.007,0.057467596,808.523000,0.155544,808.523000,0.170579
618.565900,0.483166,618.565900,0.513957,618.565900,0.513957,618.565900,0.483166,961.087000,18.535308,961.087000,9.912269,1049.867000,0.894219,1049.867000,0.319001,618.565900,0.306722,618.565900,0.418085,618.565900,0.306722,618.565900,0.418085,819.129800,0.192878,874.142500,0.209317,618.565900,0.019419,618.565900,0.019419,1080.602000,0.511296,1080.602000,0.58660547,1080.602000,0.605603196,618.56590000,0.02812038,618.56590000,0.02812038,618.56590000,0.02209263,618.56590000,0.02209263,618.565900,0.030766,618.565900,0.030766,618.565900,0.022289,618.565900,0.022289,618.565900,0.025980,618.565900,0.025980,618.565900,0.020122,618.565900,0.020122,618.565900,0.024636,618.565900,0.024636,618.565900,0.025790,618.565900,0.025790,618.565900,0.025154,618.565900,0.025154,618.565900,0.033998,618.565900,0.033998,618.565900,0.021778,618.565900,0.021778,618.565900,0.025750,618.565900,0.025750,618.565900,0.022600,618.565900,0.022600,618.56590,0.01652,618.56590,0.01652,618.565900,0.017701,618.565900,0.017701,618.565900,0.021085,618.565900,0.021085,1049.867,0.055406178,809.005100,0.156072,809.005100,0.170733
